,AlibabaP,AmazonP,EbayP,RakutenP,SuningP,WayfairP,ZalandoP,JDcomP,day,month,year
16,-0.012668783266132312,0.0031390454678806596,0.0487428397042827,0.017964554975298894,0.00725301457158771,0.016466163510558837,-0.004026385280629207,-0.00948872087038444,26.0,1.0,2017.0
17,-0.023236262634060326,-0.03510839335612504,0.010343392237120093,-0.050720810050178894,-0.0018083277741959482,-0.0014211513692349025,0.023511058492088274,0.0,3.0,2.0,2017.0
18,0.005067356438884926,-0.0031646667158899055,-0.001248159695252976,-0.003126630999431862,0.0036134843566096894,0.009671003893018879,-0.018100042636407188,0.007738345607861996,6.0,2.0,2017.0
19,-0.000693996940678499,0.0059994995217191975,0.012411069126722026,0.007280323368125324,-0.003613484356609564,-0.00023472239184466637,0.005657193581082844,0.009415956100052884,7.0,2.0,2017.0
20,0.02681176236029712,0.008834704965892259,0.024970816122656763,-0.00937018828758463,-0.007266096102438041,-0.008251797188632459,0.004667077920006335,0.005883338027387901,8.0,2.0,2017.0
21,-0.0022232284489297786,0.002010908170783051,-0.003917251077449073,0.01659789140903783,0.0009110254568918979,0.000946450603701902,0.027554445613547054,0.0010347065689147116,9.0,2.0,2017.0
22,-0.00952846309082845,0.007399264544085911,0.015281174256482687,-0.0051573090071448105,0.005449725698173253,0.011990316448479631,0.002793828842893216,0.012673519192565812,10.0,2.0,2017.0
23,0.007203350563242867,0.010901591617009416,0.004746137244953906,0.0020661164374719087,0.014388716108832432,-0.02077999186169131,0.001460365402335212,0.004753874828280927,13.0,2.0,2017.0
24,-0.014754305894773258,-0.00016737202057117415,-0.004746137244954012,-0.0020661164374718927,-0.0071685252362637605,-0.017086181309655005,0.0030465882634261557,-0.003053432070281268,14.0,2.0,2017.0
25,-0.00039374816100791037,0.007515963830737934,0.011235894445447692,-0.025132212819836866,-0.004506518150999794,0.007014201921836849,-0.005570279580961427,0.023838585321433882,15.0,2.0,2017.0
26,-0.0072145689140060325,0.0017074059980991194,-0.013915624976639484,-0.02469261259037152,0.006303565353843804,-0.032332083966371584,-0.0005321271767941267,0.0029816104394786757,16.0,2.0,2017.0
27,-0.0029800658239007216,0.0011011301862241044,0.006537690901542998,-0.0010875476873988823,0.007155516807884491,-0.0009961893849520505,-0.01137513725291008,-0.012649920268360301,17.0,2.0,2017.0
28,0.015791938919901955,0.01336472792234044,0.004728029089434543,0.04364716210619495,0.02898763662735083,0.003234161336707239,0.02314851206071554,0.012649920268360265,21.0,2.0,2017.0
29,0.02016347877799324,-0.0009695979491450603,-0.0029524324455152953,0.019598358068628446,-0.013072101531988076,0.024535088635461853,0.007337533016656199,0.007907826690993932,22.0,2.0,2017.0
30,-0.01683963177732936,-0.004005111338103428,-0.0065262425094396405,0.022722512575362685,-0.011469038983252878,-0.06715939985209372,-0.003924059921835093,0.0045841704792637,23.0,2.0,2017.0
31,0.004770935582288693,-0.00818889577060047,0.013597731106186485,0.0034886653873031784,-0.0008876639912834016,0.018490434112009135,-0.009349044328018133,-0.011169636285984712,24.0,2.0,2017.0
32,0.0062939061869246625,0.004014410189624296,0.006438230989957582,0.0,-0.005342870895291196,-0.004335031651762275,0.000661297403225278,0.017357532746485847,27.0,2.0,2017.0
33,-0.006779648244013506,-0.004251104702881127,-0.011146810268752937,-0.015543055450555851,0.011540308274685381,-0.034315817427289556,-0.0018525875352777318,-0.007495559630013218,28.0,2.0,2017.0
34,0.011017787915788939,0.009469366437543853,0.010855172333311028,0.003530899002552263,0.0026442152287529286,0.001849650366161568,-0.008245850795044422,0.0032658737157410696,1.0,3.0,2017.0
35,-0.008203481682792658,-0.0049001562194922734,-0.010560475724030374,-0.029639369434626917,-0.014184523503438342,-0.0173084068324069,-0.025290359998432776,0.008441656351048304,2.0,3.0,2017.0
36,0.0011621889927977433,0.001141989449264338,-0.005025769420564834,-0.0025967295817111834,0.0,-0.023370656380916465,-0.019920453710995732,0.0,3.0,3.0,2017.0
37,-0.009726757159726597,-0.0038549522966881897,-0.0029683625034608624,0.0,0.0026749578285980556,-0.015796366030015604,-0.004200566361324725,-0.01695511395801002,6.0,3.0,2017.0
38,0.003122858083986499,-0.0006972108693932304,-0.0050662722087881865,-0.01572359437945687,-0.0062527046184847074,-0.0005588153416953431,-0.0028101185503776175,0.01111846543888845,7.0,3.0,2017.0
39,0.0057323839822223215,0.005281482518451253,-0.004491360662271407,-0.01436576980203364,-0.005390875098417487,0.003905137622712002,0.008406915261345113,0.019005293218501966,8.0,3.0,2017.0
40,0.00019371306945074337,0.002935135517922332,-0.0042107594190349505,0.009600073729019137,-0.010869819918701557,0.006106069739200613,-0.0009771760665100912,-0.004477152261903999,9.0,3.0,2017.0
41,0.0014518804484098722,-0.0006332836877432993,-0.001508018617672014,0.012134150464110751,0.0009103838481544774,-0.0011074475567389786,0.027006326513791628,-0.004497353351974553,10.0,3.0,2017.0
42,0.0171649322347117,0.0024955110634475824,-0.0097058284896457,0.006272890407280959,0.0036330830489272464,0.03135913488839696,0.007449103415837044,0.02008045119423541,13.0,3.0,2017.0
43,-0.00888130748228741,-0.0024134460659527507,0.0015227472159504436,-0.0026089239948003645,-0.002723433529399325,-0.006463852466954069,-0.013175063242032355,-0.010149151139287858,14.0,3.0,2017.0
44,-0.005386162820461077,0.0005159777426928625,0.000912555725198363,0.01039510400033997,0.0009086355468107672,0.019532500575958955,0.007898747210066743,0.0003186954824023787,15.0,3.0,2017.0
45,0.018536695575598224,0.0005274761460562238,0.00636445660415308,0.011822291382836612,0.0063376220804907514,0.02615211667050127,0.009853545471380861,0.0050858504517872615,16.0,3.0,2017.0
46,-0.00018932020686474057,-0.00130149570055622,0.017964778862708006,0.008649252597350611,-0.013630306605693797,0.0018052615422950243,0.005491997073600218,0.0006338555493450168,17.0,3.0,2017.0
47,0.01540948458094304,0.005452554929775227,0.0032587460319612924,-0.0030441423812281325,-0.0036663834313412167,0.022421270452340866,0.00453147528802045,0.005056917133944433,20.0,3.0,2017.0
48,-0.02034546999323489,-0.01619871102561758,-0.018508188581681757,0.013124872909584882,0.0045808356477232155,-0.02836518228179689,-0.010023472361620623,-0.04513984115193827,21.0,3.0,2017.0
49,0.009470664952451647,0.005747210218789488,0.010192152118591698,-0.0070458268332027575,-0.009182751954745893,0.0038804342087472702,-0.01502159730000061,0.008538621083894228,22.0,3.0,2017.0
50,0.020155614115256213,-0.0008021752990220126,-0.00029835017026681027,0.006042314455962662,0.0009220410267555773,-0.011164623449721387,0.013004897456830674,0.022952445211517868,23.0,3.0,2017.0
51,-0.0019418287023532693,-0.0020909759499065763,-0.0035864391558638863,-0.015174798019235228,0.005514747290929822,0.001826008119893565,0.009910299138456546,-0.0009592746661999772,24.0,3.0,2017.0
52,0.00037017397650838794,0.0014299205526655135,0.0008978085194758244,0.005083895037272328,0.0,0.02522004584065657,-0.0007998400426455198,0.0038314263876491703,27.0,3.0,2017.0
53,-0.002594025852544455,0.010782195467631707,0.0029869808066548113,0.006066752682237362,-0.002753619470564898,-0.008677951787831251,0.00279680533389334,0.0025460769858217736,28.0,3.0,2017.0
54,0.015738201246629974,0.021176088591162264,0.003572464803071359,0.02488928876368711,-0.005529900581098196,0.03129203161491398,-0.002530156452906669,0.0038071479753800986,29.0,3.0,2017.0
55,-0.006045118244192719,0.002307724941915055,0.0014848256280573845,-0.015857616733339328,-0.012087656847392258,-0.008733629843442515,-0.0021356655777773174,-0.0006335189600695942,30.0,3.0,2017.0
56,-0.009414837864952503,0.011572079449391258,-0.0038652170604436317,0.0004993757906523972,0.010237508384562874,0.014678705417851056,0.013405231468176649,-0.014361159850655012,31.0,3.0,2017.0
57,-0.00362336061167177,0.025326853784511775,0.007123963092404872,0.038682913509095966,0.014706219849479792,-0.006939383399233784,0.037774483507768054,0.013410160766072309,5.0,4.0,2017.0
58,0.005568967350223018,-0.012171253569123078,0.010298750991190287,0.0009601536983432867,-0.0018265876979266771,0.03374405771507333,0.004180686554680115,0.021958176830667822,6.0,4.0,2017.0
59,0.008754578370666781,-0.003792237251200723,-0.007345664109723445,0.02931652031738629,0.0009137109017327062,0.025167567076184318,-0.012210759862233255,-0.006849344250440578,7.0,4.0,2017.0
60,0.024560562666587408,0.013496963901825258,0.004413882669514733,0.0,-0.011019450014978767,0.032071013730104424,-0.0028194559599962715,0.02040884736723767,10.0,4.0,2017.0
61,-0.011344274046165987,-0.0051730191055147385,-0.0020573609027849226,0.011121523343861416,0.002766314759934657,-0.0009087006428480377,-0.007600629182800902,-0.0113899477584784,11.0,4.0,2017.0
62,0.0017188677580665152,-0.006816454741912165,0.008203953957300654,0.0,-0.0036900593354121697,0.014216667129370265,0.03294410483114532,0.012613575553759448,12.0,4.0,2017.0
63,-0.0038036452995370584,-0.012982382056553301,0.00174931797481114,-0.0023068060979150595,0.000923744575477347,-0.025415550281488137,0.013423045357165975,-0.007364137573414654,13.0,4.0,2017.0
64,0.009212528945214675,0.021371229091742012,-0.009070824624063497,-0.0032384946185103182,-0.022409819964450493,0.008923614873067866,-0.003834478025804951,0.011330587727293864,18.0,4.0,2017.0
65,-0.004234440215257143,-0.005080488916065822,-0.005009724870712644,0.012433961711610677,-0.012351811350106547,0.03974619970854348,-0.048889390802500016,0.01571038229582825,19.0,4.0,2017.0
66,0.019668048532419435,0.003175601971390169,-0.03977626632178423,0.0,-0.0009565343601903518,-0.0013143704117234386,-0.0005205936071753941,0.018120256140716575,20.0,4.0,2017.0
67,0.001327040492000194,-0.003921008738130466,-0.010817630914403348,-0.02831472516786123,0.0,0.007425236286472995,-0.012315155976205552,0.011124073380794242,21.0,4.0,2017.0
68,0.015353198758160488,0.009834315495817782,-0.004047961832771213,0.014025475354504458,-0.020300311979815452,-0.05547036896949572,0.03624528159467632,0.006384326652545596,24.0,4.0,2017.0
69,0.0053833766308568785,0.00023144521130505444,0.023436243543455543,0.006478504843203004,0.0009762417443371026,0.016876135790493237,0.021381722091304456,0.011218257416229194,25.0,4.0,2017.0
70,-0.004426147309688415,0.0018382643629963964,0.006077157361127014,-0.00833724143782829,-0.004889958671760151,-0.003397919189606094,0.00024882419250979616,-0.000572251604144061,26.0,4.0,2017.0
71,0.003993052163250999,0.009947151346404464,0.0015133694480690754,-0.037919234862293726,-0.007874196645894465,0.02796915730591002,0.007560301427248182,0.01025072864146295,27.0,4.0,2017.0
72,0.0006062443350273895,0.007171700095959778,0.010531165183323301,0.001930502530057845,0.0,0.00856863430679634,-0.00024692516796256757,-0.006536991877858505,28.0,4.0,2017.0
73,0.02217648177887137,0.02345280656315516,0.0029887979446044147,-0.019474812180967294,0.027292177549174856,0.06950322764402479,0.00480501134177563,0.010777292550469443,2.0,5.0,2017.0
74,-0.01295506080897852,-0.006260755658072863,-0.007488400630107896,0.004904374715089898,-0.0019249379590118838,-0.01252713797082631,-0.017607373438363196,-0.008498658088205518,3.0,5.0,2017.0
75,-0.006109376632156471,-0.003726241548333519,0.007488400630108016,0.007797310460031711,-0.008708221049563683,0.0012391988368095454,0.012061096955452643,0.007087182767768033,4.0,5.0,2017.0
76,0.001552393571336678,-0.0036117110940794128,-0.0002982147976697967,0.005808341595746734,-0.016659018540599344,0.001443725099239605,0.007756222133713623,0.010677216789561694,5.0,5.0,2017.0
77,0.0070416778126176655,0.015813922447001333,-0.007791694986586629,-0.003868476777920206,-0.0019782498960944726,0.05239534457404769,0.008183251772934656,0.07456702431471753,8.0,5.0,2017.0
78,0.026515097098507072,0.003975040241679585,0.014337103554915895,0.004833262188019074,0.004938357059775827,0.18839860775590728,-0.013963970164426307,-0.0005189463823908012,9.0,5.0,2017.0
79,-0.0001666555529319323,-0.00406991956345174,0.004733872151111008,-0.0028971531611527873,0.0019684128949687334,0.03860998949659221,-0.01829891127490686,0.020296200333771178,10.0,5.0,2017.0
80,0.0014991340756581424,-0.00140246891178824,0.0070586689599204154,0.029540023075151103,0.003925441773527169,0.005905176215686,-0.02030524103511711,0.011127986410368154,11.0,5.0,2017.0
81,0.001496815248277377,0.014384968303135407,-0.0014664425809523699,0.025036078161324832,0.005859521340691651,-0.061671047637751344,0.005497680534983401,0.019921067616554742,12.0,5.0,2017.0
82,0.008769858546812977,-0.0035221260594589885,0.0032234135301393327,0.011834457647003017,0.012578694376305944,0.0067340321813441194,-0.0029369108242062675,-0.008169401142764049,15.0,5.0,2017.0
83,0.021351923632222394,0.008419874694731337,0.018264247964005307,0.00936775000360002,0.0019212396906633116,0.0031053224521221242,0.015606534244671772,0.013333507579247799,16.0,5.0,2017.0
84,-0.02696899598885992,-0.022305410242716803,-0.03597418521007053,0.017419565960049687,0.01239883569385126,0.0074785423541248505,0.00715050402884086,-0.018067482384528592,17.0,5.0,2017.0
85,0.004545617187287753,0.014428223648117437,0.004456912658511474,0.03293191873797249,-0.01048128008825739,0.02983865494358867,-0.0005001250416823539,0.0029924984936919668,18.0,5.0,2017.0
86,0.015951943771477482,0.0014074952784928544,0.0029605777154826595,-0.015897219858925445,0.005730702921348954,-0.026927509429781754,0.004741069510536264,0.0221629718205769,19.0,5.0,2017.0
87,0.012340350929637887,0.011219950571240278,0.0008863396638055173,0.02691895076312065,0.009478595759778774,0.030850005964160824,0.009538678939517774,0.014506965097813592,22.0,5.0,2017.0
88,-0.014696646952378323,0.0008958661001917722,0.021908229744458146,0.0033670065479044697,-0.017126854286721376,-0.0023516825136167658,0.03310391478055392,-0.022822033940747756,23.0,5.0,2017.0
89,-0.00097665834227593,0.009027250150163533,0.00604911918587337,0.012526259819180256,0.007648258526942744,0.016192180147373524,-0.0011934361552590088,-0.006900069859842272,24.0,5.0,2017.0
90,0.0066547804159067326,0.013203557897125968,0.011422211854430719,0.0016583751727761256,0.013245194454288324,-0.019651255896265304,0.014699245049014932,0.01424047043086434,25.0,5.0,2017.0
91,0.002907691308536973,0.0024131202765480513,-0.009127205969101392,0.02777956410707567,-0.0066006679904254024,0.023504825212255314,0.003054802010690047,-0.0007316501456681113,26.0,5.0,2017.0
92,-0.01241646317754084,-0.0011656351802110992,-0.017341600755908855,-0.016247311093902483,0.0056604202715563705,-0.032046493519657555,-0.0025843078843637607,-0.023699038177708485,31.0,5.0,2017.0
93,0.012255171032646586,0.0013363410459646444,0.014184702266052868,0.0020454087720215516,-0.04129242585630581,0.054560419297566005,0.009132577231072544,0.006474214119680031,1.0,6.0,2017.0
94,0.0012897704431222886,0.010765618293881205,0.015119253952100531,0.02054755998631314,0.012664474200104536,0.0252500710362116,0.009396229228991375,-0.0014903530333794477,2.0,6.0,2017.0
95,0.009940009697457643,0.004568789055702176,0.006490839571891931,0.015571936170297118,0.007714637457598433,0.005995426483932176,0.0,0.002234583021712011,5.0,6.0,2017.0
96,-0.006000257867845013,-0.008280655109901594,-0.0022527894854051924,-0.005930043074417144,0.0038349172495351427,0.01361160653495618,0.003112550822413745,-0.0034781705521021045,6.0,6.0,2017.0
97,0.008151535521939144,0.007024126123305178,0.008422124846841112,0.0023762387418831653,0.018138971328807672,-0.008666802831084789,0.005624164035788348,0.024583276434037057,7.0,6.0,2017.0
98,0.12479786705819935,0.00019794687695533363,0.010290709137895458,-0.003963540662455587,-0.004741559237083172,0.05955738129978857,0.006047830243104076,0.017810362192926463,8.0,6.0,2017.0
99,-0.020584118214544485,-0.03214628717464626,-0.03376757345937227,-0.0241169244783124,0.017899628618430745,-0.04315413581490664,0.020047951319644826,-0.07220137928429442,9.0,6.0,2017.0
100,-0.0025850940349785045,-0.013791801654329038,-0.022870074793425135,0.01132698194467632,0.04384257557721871,0.0068269784394129765,-0.04224935731362287,0.005625228608624324,12.0,6.0,2017.0
101,-0.01799233045931936,0.016323577749551375,0.009036574590644993,-0.008888947417245928,-0.005376338044153672,0.00014166253200868635,0.01236936165735101,0.0012739816816695194,13.0,6.0,2017.0
102,0.0005122552823653877,-0.004414320920652592,0.0011602862183304958,0.001622060371868051,-0.0017984938149727444,0.01714248843413984,-0.0012645860166594926,-0.022403333570866706,14.0,6.0,2017.0
103,-0.011702036019511733,-0.012676441231791602,-0.011955284276521313,-0.0008107013009888345,-0.007226775149059809,0.031944617668719186,-0.020923720688488218,-0.007318477909160934,15.0,6.0,2017.0
104,-0.0015558958673790192,0.024121545281599342,-0.0038207901850491237,0.004854378464798143,0.0009062197765932916,0.027417168670916852,0.020348356762882342,0.0013108006188163384,16.0,6.0,2017.0
105,0.03353821708457488,0.007524383846666188,0.027303622371924605,0.013229296968497282,0.0,-0.036226631348969356,0.029263764839334752,0.040308415934551506,19.0,6.0,2017.0
106,-0.007845971337550212,-0.0025958480387362998,0.0008592072201589625,-0.0051906684720620135,-0.002721033755937431,0.014058098606843206,-0.043405579121237166,-0.021363982891466852,20.0,6.0,2017.0
107,0.0348669396734783,0.009665087522272542,0.0008584395765178422,-0.01614240055954297,0.010840082943376891,0.012140819872403466,-0.005501939351781948,0.05477049465863937,21.0,6.0,2017.0
108,-0.00714381109790172,-0.0009283814827647666,0.00456625903694244,0.003249393598309611,-0.027324006156823472,0.011995081882113743,-0.0005871191316765282,0.005823926360880347,22.0,6.0,2017.0
109,0.005187834143623284,0.002433887831521107,0.012731901161844895,-0.007326040092072898,0.0018450437220902454,0.008610659686729638,-0.03709002719582633,0.038447974331812386,23.0,6.0,2017.0
110,-0.001959817305518825,-0.009771196720311796,-0.013586458074362135,0.002040400626272595,0.026377135705339234,-0.014788007400050915,-0.008200253916531121,0.0030222090165280173,26.0,6.0,2017.0
111,-0.008443003936626807,-0.017455637809089184,-0.005142974785751467,-0.002857728011371697,-0.0026966670855789066,-0.007676070236786309,-0.006905983791705147,-0.057076524483532634,27.0,6.0,2017.0
112,0.01695429453750733,0.013776732681623936,0.011393169856650303,-0.01648841971249354,-0.016334242014166372,0.01004637689771898,0.011931994984695217,0.014395698037132539,28.0,6.0,2017.0
113,-0.022054546491931424,-0.014647317700673752,-0.022917397955680943,0.005801922616107939,0.03505968939864749,-0.026657583140672694,-0.03066849160291189,-0.04407744451280814,29.0,6.0,2017.0
114,0.0006389265955575973,-0.008158754423903439,0.011810851069563175,-0.009132483563272474,-0.006202936968445414,0.03777532269321438,0.008912354563857668,-0.007113737272194972,30.0,6.0,2017.0
115,0.0006386250195359269,-0.014924935775899095,-0.00920597891883697,-0.008375258336732383,0.004434656673851179,-0.0319836706256429,0.005607915570439197,-0.009221439069074055,3.0,7.0,2017.0
116,0.02714775269908054,0.018431137088653286,0.0034621775504600316,-0.013548048037306358,-0.010676218761712002,0.013605705231435448,0.0039687264795933595,0.022895872174380067,5.0,7.0,2017.0
117,-0.01860225776776375,-0.006465161375206011,-0.020073764921432535,0.003404258606801166,-0.017140744147940902,-0.016564698707686974,-0.02139317189835686,-0.0164831444432589,6.0,7.0,2017.0
118,0.0016161055274503222,0.014013295830045616,0.005860140307275947,-0.011106478968893536,-0.003646361164722774,-0.0024275130579544495,0.0032823410769909664,0.002808711337952803,7.0,7.0,2017.0
119,0.009642368191505192,0.01793260960609839,0.02338793141659618,0.006849341845574768,-0.01009631351050505,-0.004601402113872908,-0.0042945122032299245,0.030137744052184025,10.0,7.0,2017.0
120,0.013811420620664006,-0.002351071041240065,0.00427172308127545,0.00680274732275262,0.007352884340897198,0.020143019970064534,-0.010178256066652515,0.009602530279416186,11.0,7.0,2017.0
121,0.02164191533374555,0.012376177518919399,0.02358980045082415,0.0008470987376519031,-0.001833205685677212,0.004906780050504667,0.03985992159711167,0.015319396889056237,12.0,7.0,2017.0
122,0.003483883954121861,-0.005859059859999878,0.0129604230334121,-0.011925183910806348,0.011856016690713872,0.033561970259944465,0.018264236382417927,-0.0002412452124525012,13.0,7.0,2017.0
123,0.015331297167142491,0.0011785223157762719,0.01576561962801863,0.011925183910806292,0.015294966503823745,-0.018462857890197568,0.0057748236251582135,0.013902341670737233,14.0,7.0,2017.0
124,-0.003959656753853214,0.008181550304250707,-0.0008097645592927269,0.0,-0.036367573061541196,-0.022268460703957042,0.025230808638536217,-0.00908658905314326,17.0,7.0,2017.0
125,0.016526076373756853,0.014165968982919181,-0.00677022630658532,0.0008463817686811172,0.01196513969261086,0.00888774149485115,-0.08632041528310573,0.03214653544357879,18.0,7.0,2017.0
126,-0.003910112585120979,0.0023594184913313283,0.007579990865877899,-0.0008463817686811865,-0.02783110260773252,0.001319770540516248,-0.03582929928751144,0.005335800298001108,19.0,7.0,2017.0
127,-0.006813844203664955,0.0017805868944588315,0.002693010991190261,0.0008463817686811172,-0.008502666422614786,0.01219127637911781,0.027120227624319346,-0.006965548075565859,20.0,7.0,2017.0
128,-0.0014473818316258554,-0.0029498115121461346,-0.01544960939372188,0.012610507591929733,0.0028421979450737023,-0.009030910262223604,-0.033218721932991885,0.003721041939591218,21.0,7.0,2017.0
129,0.0024329849732848755,0.012864472178627247,-0.0063018494678288755,0.007490671729157659,-0.006644534968625301,0.0013139667990340325,-0.016356337291329785,0.010621234203465625,24.0,7.0,2017.0
130,0.0011815360860750637,0.0008851560767877594,-0.0016508939025473219,0.019705071079332337,0.006644534968625269,0.00979951607368575,0.0025648883104125173,0.020909819956827832,25.0,7.0,2017.0
131,0.021737812466480398,0.012357557251824955,0.019629746191174153,-0.007343974255758506,0.0,0.03135851649962111,0.00939357417217648,0.031221314983216855,26.0,7.0,2017.0
132,-0.010582786183023996,-0.006479916069683023,-0.02376829101391925,-0.013190628185949307,0.016885989656836575,-0.02953987487554362,0.00559402090646839,-0.015599494460423097,27.0,7.0,2017.0
133,0.021880210000096233,-0.02513152391580725,-0.006379309688456528,0.025400792092880622,0.006490511097618895,0.014815008486213267,0.002122808336583642,0.001327762982149881,28.0,7.0,2017.0
134,-0.016703860536455232,-0.03213710070061639,-0.005860057154076074,-0.0040535118331824944,0.09514214165023432,-0.02394160371860601,0.002382871224790721,-0.001106418562577669,31.0,7.0,2017.0
135,-0.001420828222575077,0.008478041708846324,0.005025356612698826,0.006881225290791664,0.03387357125477451,-0.007493613075126495,0.019120515160359924,0.008377532194986612,1.0,8.0,2017.0
136,-0.018393370099146426,-0.00030127304352219693,-0.0002788369705577248,-0.01544746164223037,-0.008976025275557045,-0.026069212234027948,0.0029791357563648986,-0.006607971964199964,2.0,8.0,2017.0
137,0.00923901961754607,-0.009047766837864613,-0.005306405682635961,-0.002050441563172473,-0.01652918444595496,0.04631682432379456,0.013360938736209913,0.0011043956033622816,3.0,8.0,2017.0
138,6.518832356234548e-05,0.0006685439397585278,-0.0025235947854819114,-0.0057637047167501294,0.0,0.038434547906608045,0.010662655238988425,0.023992411183711208,4.0,8.0,2017.0
139,0.035304906588417145,0.004737680859665247,0.01366250575178313,0.039665256392431354,-0.010892586955531575,0.002609819398368892,-0.003921771208330085,0.02469265300893189,7.0,8.0,2017.0
140,-0.008471922814789035,-0.002451893403863039,0.0068996699122640115,-0.0035778213478839666,0.012557803234575097,-0.06472888967643627,0.0021525554642981212,0.012329077237890127,8.0,8.0,2017.0
141,-6.346233115143498e-05,-0.007941883241783998,-0.0077307884685710315,-0.022717264994177103,0.008285077400138983,-0.036406839365380916,-0.0022793476318863724,-0.00645913341265345,9.0,8.0,2017.0
142,-0.03699575260691241,-0.025881636576452705,-0.030676131461729435,-0.04312304562333824,-0.020000763993966105,-0.053739192133470184,0.006822515581121343,-0.03726606949267123,10.0,8.0,2017.0
143,-0.0004613767490109182,0.011501983674674771,0.0017129027224111826,0.008892711577546498,-0.03774030809212356,0.009805413535132135,0.004146541144422336,-0.00413081785481191,11.0,8.0,2017.0
144,0.01900095700377728,0.01569248415833902,0.004270717298513008,0.01256824252231289,0.020762004322903812,0.01594334127013463,0.002129367650318982,-0.036609824054165976,14.0,8.0,2017.0
145,0.02010567783893237,-0.0005696730521770658,0.0014195189788177916,0.003325023844771916,0.0,0.0005647324889531783,0.002249719790251359,-0.004529969735620625,15.0,8.0,2017.0
146,0.011032420803576632,-0.004650906893987754,0.00311555802030727,0.002486532570004878,0.0328450669338565,-0.0024022904565411565,0.011173325566914478,-0.00912206401808169,16.0,8.0,2017.0
147,0.027334569504671134,-0.01816684391752496,-0.014528142723107361,0.004625049539562193,0.0,-0.05242579733984998,0.007747662290029336,-0.06752124206500718,17.0,8.0,2017.0
148,0.021604859535550656,-0.0021885951707531436,-0.0020105258140455298,-0.0004945190902722781,0.0,-0.002986369182592272,-0.0077476622900293215,-0.016557878978628867,18.0,8.0,2017.0
149,0.010393560527263302,-0.005419082544120546,-0.015647946205716846,-0.013278203386076985,0.0,-0.0130957389026279,-0.012297502813531072,0.027769238572573244,21.0,8.0,2017.0
150,0.03031861733649783,0.014175917626944722,0.016510327876369357,0.009644238369484977,0.006606138657092995,0.0226210226525939,0.0038670040845114086,0.021341308455177718,22.0,8.0,2017.0
151,0.0076514731870406865,-0.009247278449650922,0.0022952123681043808,0.006104118598654113,-0.02415784486140356,-0.0016307170871679385,-0.006871212164546465,0.006856525516654208,23.0,8.0,2017.0
