,TysonR,PepsicoR,NestleR,MondelezR,KweichowR,DiageoR,DanoneR,AnheuserR,day,month,year
25,0.005064182495631798,-0.0017784033327353452,0.0001377131357624548,0.008410846135907684,-0.00480870327369351,0.007816302969045497,-0.001500380419758097,-0.004528957170641294,15.0,2.0,2017.0
26,-0.006603806045195139,0.012939172405207212,-0.0006883127817505045,-0.04901073372951616,-0.0012631153829495549,-0.0009628046426995669,-0.013267413505497741,0.007567473237869017,16.0,2.0,2017.0
27,0.00553178668458244,0.00027770188805543647,0.015304974027810513,-0.016336254906689378,0.007070745981096386,0.005501662202919027,0.03079723570880923,0.00045963357278374435,17.0,2.0,2017.0
28,-0.030335993842239697,0.011125908097560722,-0.011182374985179776,0.05649161791539178,0.02306589587847128,0.005124816068849682,-0.0018048080951118986,0.0046755102364855385,21.0,2.0,2017.0
29,-0.0014227253610900516,0.0004572196087088707,0.01199599683053369,-0.007141441178895685,0.008742553445239117,0.004559390106838695,0.02337382838616877,-0.0015559444778356468,22.0,2.0,2017.0
30,-0.006347280607529276,0.001187320935370168,0.005405236138551996,0.00536078750805065,-0.000525147740830368,0.00452135201607069,0.007353047028678937,-0.003671161804111753,23.0,2.0,2017.0
31,-0.002231141072767929,0.00264387457127696,-0.0024288631123965338,0.010856389059363319,0.0025402163545195054,-0.004347086399401702,-0.0022321951790917715,0.004586770025738619,24.0,2.0,2017.0
32,-0.0015220937887426395,-0.005111619565484923,-0.0031120396060418318,-0.03612305076568909,-0.015059507485490856,0.0005226940793148263,0.0009572397430561891,0.000731819307340518,27.0,2.0,2017.0
33,0.0032019853477875853,0.010106880468978858,-0.0013560277395827409,0.003421180003086959,-0.007136303008970513,-0.004538865410511617,-0.0023948096809534086,0.0013710771091805627,28.0,2.0,2017.0
34,0.025877262103111556,0.0009392397654680963,0.005413391775424754,0.002728562135383354,0.005483117245584185,-0.005174703784113485,0.004783897947469927,0.004101525141710088,1.0,3.0,2017.0
35,-0.017282556699349173,0.0034571090266126894,-0.004328487877405025,-0.005921117299931328,0.0005888131275121048,-0.0014080357530112182,-0.0020702317138911815,-0.037911688275922374,2.0,3.0,2017.0
36,0.007892625361731149,0.004078469049693974,0.0035184085124963017,-0.0011424890454546782,-0.0007850402513602203,-0.007335651868793106,-0.003193388827335097,0.026844620944389084,3.0,3.0,2017.0
37,-0.02564025191548448,-0.008447362267814782,0.004044112997254324,-0.0018310885815864299,0.006764487934348469,-0.004267063471457284,-0.0004798134049285497,-0.013891619088777282,6.0,3.0,2017.0
38,-0.001614541112592009,-0.002831891318858796,0.0029555364198054616,-0.009668619017833313,0.02269574869074662,-0.008319603945268924,-0.010131240873844862,0.00428051613324347,7.0,3.0,2017.0
39,0.0004847050398219411,-0.0001825466565186298,-0.006729477695123858,-0.0020840672600264194,0.00021777118552489835,-0.002968716640276076,-0.0006465827308620978,-0.015628871809942383,8.0,3.0,2017.0
40,0.005957643183888134,-0.002565446739515031,0.006595191456999417,0.015182971384558295,0.007108075906942734,0.0031484331230946685,0.009977536254845865,0.0074237095573148025,9.0,3.0,2017.0
41,0.020026112158197336,0.005214965983602511,0.0024119240260258978,0.0011407414838547248,-0.0001349806514596498,0.00929739936332671,0.006225544083680062,0.007462126018096108,10.0,3.0,2017.0
42,0.0007863326461689418,-0.00164370375222588,0.01184087424352724,0.00817668572833548,0.004585809965781331,0.003464376918605512,0.0022254337166803403,0.0029692468164341083,13.0,3.0,2017.0
43,-0.014730541910090112,-0.0006402616234849667,-0.00039692898552358885,-0.00794837530123352,-0.005532615148330744,0.0026567715097911993,-0.0050940305810706675,-0.0064136103809562806,14.0,3.0,2017.0
44,0.006837916548358891,0.01605869873053833,0.01705402282956544,0.015609550501227254,0.013921440495543983,0.00740150540161881,-0.0006385076988549331,0.012970428985778982,15.0,3.0,2017.0
45,-0.017586431679002774,0.00026983361038980785,0.003376200347867556,0.00737985632939151,0.00024029537936300758,0.008653650607342692,0.0027111489451004727,0.020138221411914528,16.0,3.0,2017.0
46,-0.0025839487949175298,0.002246857846079224,0.00426878281291414,-0.002900967293727248,0.009850647644110661,0.010303387188553188,0.006666647224980777,0.008086336895311644,17.0,3.0,2017.0
47,0.008373689722370282,-0.0021567640230716967,0.0007742408288065688,-0.006951348268346307,0.02073574434715934,0.0010331691904289161,0.01242059010357098,0.0017880755702188865,20.0,3.0,2017.0
48,-0.0016048817511767955,0.005562356870749556,-0.0018073024554494002,-0.0076801115076656915,0.019477384040579776,0.003693441251911089,-0.0032867013734296704,-0.0038483999151557695,21.0,3.0,2017.0
49,0.0073611690745712015,0.00223419707655469,0.004898063751592357,-0.002270059788251522,0.0011920775911135062,-0.0023175700659721784,0.0028177750763584996,-0.0052143596529252755,22.0,3.0,2017.0
50,-0.006237553554021915,-0.0021446950611084836,0.0010281345586696596,0.00045432212577651985,-0.011960218148106275,-0.001203716343608816,0.0,0.0003605934875639911,23.0,3.0,2017.0
51,0.0038431035719331597,0.0030370451135024144,0.0005137816914742816,-0.005010294009361195,-0.007648739830502357,0.0017190886558646232,-0.005643434164674467,-0.0010819360861126677,24.0,3.0,2017.0
52,-0.01173552706367607,-0.0025896551560142043,0.009710044964796412,-0.006183491517180375,-0.02089830911546564,0.0021451306831644598,0.00923230188143269,0.0045897518969167375,27.0,3.0,2017.0
53,-0.00032337725388526873,0.005528543733428656,-0.00894009530570893,0.0038979684611207565,0.0037941390669534534,-0.0019731543503547526,-0.013959818183566406,0.0014356369608892147,28.0,3.0,2017.0
54,0.0009701086697429092,-0.00017778875407214702,0.0010258793081679956,0.005500854071309496,0.008875383443295875,0.0006867201045309445,0.0,-0.0017948964148360794,29.0,3.0,2017.0
55,-0.00388605770952252,-0.00222604036684613,-0.011341873897807128,-0.010801174987597513,0.006469460148290159,-0.0036109333246754707,0.003783748370428123,-0.009657391243012646,30.0,3.0,2017.0
56,0.0011350382903997896,-0.0028566180553574578,-0.003245699027494425,-0.0046317067609140386,0.0005695232729420639,-0.00457488805659546,0.003299093281127691,-0.004545003329744121,31.0,3.0,2017.0
57,0.003881458468260563,0.0007149749596772293,-0.011246384314842532,0.021357823378316286,0.008504978592609342,-0.005117845857239872,-0.00251263319922125,0.006538234582003443,5.0,4.0,2017.0
58,0.010757143805506682,-0.003221236510733604,0.0028889418440120854,0.002269952395791666,0.005757656874784183,0.0022585476615271287,0.002355832152695395,9.05308239952127e-05,6.0,4.0,2017.0
59,-0.007372750974805798,0.00026893910659557595,0.01000970238457096,0.0015855690347231232,0.0024464230002448207,-0.01090516738963103,0.006566525772483583,-0.004990253886685414,7.0,4.0,2017.0
60,0.0078517351394018,0.0036665309909283007,0.0009368301909047507,0.004967266224708993,-0.009385375097875015,0.006034266374544836,-0.0014034359230133068,0.006618030594961414,10.0,4.0,2017.0
61,0.0033463018666186665,-0.002592127665509913,0.00892085503865355,-0.007687078353285038,-0.010096979645124307,0.009113495749618391,-0.0012492536906207833,-0.005708915425913385,11.0,4.0,2017.0
62,0.022027498765965853,0.016686487165874578,0.011335214852214363,0.007461768327656283,0.01274007055213806,0.0053424908219783926,0.0037428175804366743,0.0018159188012134468,12.0,4.0,2017.0
63,-0.0123701606723841,-0.008219657237721022,-0.0030188966751954253,-0.007915943081721895,0.020695061750181327,-0.0064663116458439,0.00046703339469183715,-0.011036783438961417,13.0,4.0,2017.0
64,0.027505400696728587,0.01409954165251567,0.0036740231396048444,0.01576969077600488,0.015591124322795453,0.00379878616223735,-0.006399778020526992,0.01628415617091037,18.0,4.0,2017.0
65,-0.009393972736352205,-0.005791904230788977,-0.015974933466581395,-0.0026858237312895193,0.002689940511408774,-0.019930265122082114,-0.00801839871614227,-0.007881503253828196,19.0,4.0,2017.0
66,0.0063236550342011515,-0.0002642634818376403,0.008613456463129485,0.008035926640669084,0.023312723554071452,0.0023706091394252353,0.005666746324752186,-0.00785257799709969,20.0,4.0,2017.0
67,0.001536406187307376,-0.0014094405733815056,-0.0005279811463504639,-0.000889939477427395,-0.036236595055225806,0.00017543577359010028,-0.02479062718716971,-0.007452729795583928,21.0,4.0,2017.0
68,0.003830719714199179,0.007815779442862523,0.021677473613553433,0.009963772436533513,-0.004955705292497325,0.02279821395896982,0.02384841947912442,0.03867717097448704,24.0,4.0,2017.0
69,-0.0039844714734311075,-0.001400742266560543,0.005796362099438402,0.0026401239380813677,0.04977543878836246,0.0040200014757491714,0.001883528496322657,0.012098873812089047,25.0,4.0,2017.0
70,-0.009254901097143177,-0.00729699399590891,-0.002443222574569807,-0.00860647128601226,-0.002222626911863905,-0.002906627173108659,-0.003298418553064001,-0.015213408858122083,26.0,4.0,2017.0
71,0.0012388981884835525,-0.006107245215414503,0.0025716164260017054,-0.002663173781554734,0.008291653666542248,0.005634308581875414,0.005335019396190082,0.00026726425198112566,27.0,4.0,2017.0
72,-0.00543157384160913,0.005665850585868081,-0.011235446548650154,0.0006667448512632349,-0.01906830213008946,-0.0003405487144632102,0.004372122280546183,0.008959135600433855,28.0,4.0,2017.0
73,-0.016316600556417937,-0.008777785041186153,0.010336028397876965,-0.02906618934633208,-0.0033916532443636167,-0.0005962151867087723,0.002956126879327686,0.010295952111283702,2.0,5.0,2017.0
74,-0.009057200076166652,-0.004462784202821033,0.0034645381466272096,0.02906618934633203,0.013330525771483415,-0.0009377879909973783,-0.002800240517783713,0.006835134394757899,3.0,5.0,2017.0
75,0.005094856486583027,0.010411656678563424,0.022544073569849575,0.0004438931825710976,-0.0038627496580774046,0.015235204841917021,0.020202643703306357,0.05532346572935479,4.0,5.0,2017.0
76,0.005700754385326972,0.002299050138311368,0.015039594766266831,-0.004895595839284887,0.0004566968271112645,0.004191053839538909,0.018787970338966703,0.009248250602208281,5.0,5.0,2017.0
77,-0.06271910649372073,0.0,-0.008175447136869384,-0.005367777285305506,-0.026070328505539874,0.0029234050812174074,0.0029182218382637327,-0.012266040070846942,8.0,5.0,2017.0
78,-0.027268340793649315,-0.004425879010760461,-0.0018673005262727874,-0.006525125803542693,0.00805668243113973,-0.0015859378723791508,0.014163102856475464,0.0,9.0,5.0,2017.0
79,0.0027609180007502065,0.0010640578863129785,-0.0024952538184670257,-0.0011288695320187006,0.0032483080972041324,-0.0019230969972664923,0.00151111107454115,-0.0010080223135374706,10.0,5.0,2017.0
80,0.00017200943268740109,0.0017707860859109122,0.0004994184504748463,0.009222710477932354,0.005035080501899657,0.002925039058821288,0.0075211286885877825,-0.0008407114542613273,11.0,5.0,2017.0
81,0.0032676622817434504,-0.0011506167799223235,0.012655360865369255,0.004691009478284763,0.003173322236742237,0.0003338052433968413,0.005827382126764684,0.007875297890086454,12.0,5.0,2017.0
82,-0.002923209846501701,0.009080752774841855,0.0061454721231920945,0.020733046457832898,0.014597583789245038,-0.0060246818083936225,-0.0004471566257955245,-0.0017539919141818187,15.0,5.0,2017.0
83,-0.003795634685565756,-0.001317187156544184,0.020136489116648396,-0.006570390920165425,0.024881596411000535,0.021011507044463938,0.006833101940030801,0.0069146356026178,16.0,5.0,2017.0
84,0.002934019653123876,-0.0004395995944075355,-0.005539379679501818,-0.014385330484632574,-0.008217373737529529,-0.004117613336021062,-0.010117516040511613,-0.007834527453496592,17.0,5.0,2017.0
85,-0.0032797045150500153,0.002546378240707987,0.0,0.00311568541706556,0.006868021145026847,-0.00953546472895316,-0.02836316237883077,-0.021226237366202667,18.0,5.0,2017.0
86,0.012543984724018367,-0.0029859440055428187,0.02374666112504339,0.016092096218262634,0.025921876212240118,0.0069740363264722445,0.012992032660982849,0.008595528666197581,19.0,5.0,2017.0
87,-0.002051266857103867,0.008844461535118111,0.005644317641277364,0.008275247867827537,0.002175354861417148,0.0028914497185029754,0.005150055826906785,0.0034682652390667537,22.0,5.0,2017.0
88,-0.0003424250705141428,0.003046811565466448,-0.006234143928709259,-0.001301843462331343,0.027725664542917566,0.004280544991003349,0.009921780387864855,0.001434458653758069,23.0,5.0,2017.0
89,0.00017117912841595298,0.008740600671091567,-0.006985925040672426,0.0013018434623314839,-0.008579235378889306,0.002215454209628408,-0.0029961436635310926,-0.0005059537021127949,24.0,5.0,2017.0
90,-0.005663725088387407,0.01258636871479538,0.0014247452451812128,0.009067635122749966,0.0006215307389669927,-0.0012303514648305898,0.005535966910133001,-0.0014353258068106462,25.0,5.0,2017.0
91,0.0041223458528316295,0.0032278149768197695,0.006504716564589154,-0.0019363548121178358,0.0029251419188555923,-0.004028945395067625,-0.007037475583098164,0.0010976655960739656,26.0,5.0,2017.0
92,-0.013425248986970114,-0.002014545706164217,0.0038825933624086727,0.0032249456034953096,-0.02007083503967483,0.004521376036465341,-0.007087352863131695,-0.013082088915658704,31.0,5.0,2017.0
93,0.019686383445127284,0.0030756516446656147,0.004101512242972804,0.00769727421581663,0.01421196963828986,0.007680378068740491,0.01188429870270442,0.003584863309813202,1.0,6.0,2017.0
94,-0.010140260280754569,0.0037462680123471932,0.010932849850277279,0.005098812223036944,-0.00439441863520965,0.005033659661418785,0.0067069095466401295,0.007131345374767723,2.0,6.0,2017.0
95,0.00654264345189111,0.0017830362111352339,-0.007081280226471406,-0.004034373889830179,-0.006504295580168201,-0.0028385276467448304,-0.002677447793944716,0.0016061049935201049,5.0,6.0,2017.0
96,0.018701732081945196,-0.0015279408902785082,0.01169752385576561,-0.004050716015011829,0.009874258574792896,-0.003416761954751153,-0.00507678209368084,-0.0032145773819919963,6.0,6.0,2017.0
97,0.01835831457273283,-0.005538161093445385,-0.012280007427135087,-0.0010686652635635888,0.02323425217037882,-0.004901675734200957,0.006416366007250259,-0.00739903988380672,7.0,6.0,2017.0
98,0.0008265099231052677,-0.009959639513746352,-0.022634447005647193,-0.007944364705916423,0.010696351993366802,-0.01826419342030514,-0.008814685139103077,-0.023054973401731082,8.0,6.0,2017.0
99,0.003793278561287534,0.0004314196824922483,-0.008261140945202241,-0.01673766066350827,0.003075010162932863,-0.002923405081217447,0.004043486678779412,-0.008597348131382588,9.0,6.0,2017.0
100,0.008523162554558199,0.0024983236880685472,-0.0010825884660048027,-0.005495020955021273,0.015214185534184473,-0.0019255968972484514,-0.009007704959169005,-0.004768989110195233,12.0,6.0,2017.0
101,0.0179544731310622,0.0007738843436765968,0.0024041773720303345,0.005933469265673611,0.0003383937763597092,0.0030125525373805072,0.005864330320418183,0.0081113697582549,13.0,6.0,2017.0
102,0.0020815486212457,0.008986336891548782,-0.001562104506879956,0.001969772006369375,0.00284984487605276,0.007243115441121755,-0.0015003094238507644,0.0008778176363263615,14.0,6.0,2017.0
103,-0.008837316973793611,-0.0013642655269442134,0.009216686424034238,0.003274933631197555,-0.021498981835006186,-0.001411302139405008,0.0013502924541610682,-0.006778494790455717,15.0,6.0,2017.0
104,-0.005664660899700581,-0.0029904620574553726,0.02086959988647875,-0.01515345417434483,-0.0036033854210330237,0.011234223779015864,0.01103499612223506,0.006076390049613484,16.0,6.0,2017.0
105,-0.0008120267027157326,0.003672792682186957,-0.002453216962348024,0.006396556062764012,0.016166805092830087,0.007854757959610312,0.0020741311580478204,0.002192468098571911,19.0,6.0,2017.0
106,-0.002765140783320321,0.005611397532634915,0.0071099603995771,-0.009943386886616116,-0.008265163908078502,-0.004247057422896122,0.014253409898792533,0.0002627497180844371,20.0,6.0,2017.0
107,-0.00016315321867948216,-0.004503471970141533,-0.013799828225989031,-0.001111056680883731,0.01365295183604916,-0.0035255341385953287,-0.0033613490728113737,-0.00315781585493218,21.0,6.0,2017.0
108,0.005524081054496443,-0.010874917827234782,-0.0057868090676538595,-0.0028945728619022178,8.465842402383232e-05,-0.017649786380372106,-0.009708812654859138,-0.004137981759246672,22.0,6.0,2017.0
109,0.01718772008787013,0.006949705399224077,0.004726519439786546,0.0011143504549848853,-4.232831613083676e-05,-0.0030139898231354044,-0.002516087025556269,-0.00044107073575456725,23.0,6.0,2017.0
110,-0.0004779087872376223,0.001366950333078557,0.03861755424890446,0.0,0.024964455533959904,0.007851002903807846,0.028631880062433678,0.005457186397686714,26.0,6.0,2017.0
111,-0.017034109129502314,-0.010126273488642562,0.01195050157784076,-0.02093028683844564,-0.0011973661026939437,0.0018285878177187128,-0.021985397520175195,-0.0026367966153560346,27.0,6.0,2017.0
112,-0.0021090856474394754,0.003787651475119321,-0.002019293082787527,0.005921101033538196,-0.01834538528429401,0.009011019940642925,-0.005017664480181034,0.0007037562196727641,28.0,6.0,2017.0
113,0.0,-0.010364274723340911,-0.015276200999922534,-0.02111122543788121,-0.004829557974011788,-0.011338944388950174,-0.018064291116166725,-0.027100994680429535,29.0,6.0,2017.0
114,0.017069678888076208,0.0026875532565692347,-0.005717500609553194,0.0016220446029854834,-0.002455431011741413,-0.002583639918302162,-0.008623948164983936,-0.002714510790475583,30.0,6.0,2017.0
115,-0.0007986358357407548,-0.0004327981447644858,-0.0034462934280116804,0.0002313695087137041,-0.024630592327091416,-0.005774692587900414,0.013133220615403398,0.0005433994764287466,3.0,7.0,2017.0
116,-0.016271043052335416,-0.0012134126913458806,-0.01647555927121246,-0.0018534141116990242,-0.0005215013974963558,0.001593376008008306,-0.0037562405586035576,-0.003810859590504719,5.0,7.0,2017.0
117,-0.022336318293237553,-0.0014756194830761117,-0.0038681218981985806,-0.0013922730382836914,-0.009060017623463605,-0.007739484380927159,-0.01516798101995347,0.0033579315403220685,6.0,7.0,2017.0
118,0.00016615611162162626,0.003295111125900717,-0.0008223850431505471,0.0037084721633884603,-0.00720101683774938,-0.001014040626365698,0.0022899131664283917,0.004068906041028868,7.0,7.0,2017.0
119,-0.01573268473520631,-0.010792974549976098,0.009708275102172304,-0.0039411900496683335,0.01888023292939371,0.007831369220951427,0.0025888710572681208,0.008446516978177894,10.0,7.0,2017.0
120,-0.011878381391475203,-0.004648923505172076,-0.003614917648947355,-0.0013943572078847952,0.018875828234815914,-0.007915794634360956,-0.017645155621055075,-0.006193102606574278,11.0,7.0,2017.0
121,0.02261668704003128,0.009015027878094013,0.016682487001971863,0.00579840204689059,-0.012296418208035485,0.017681655073517297,0.01657998535219503,0.012881468126633397,12.0,7.0,2017.0
122,0.0160587722810439,-0.006556285103147765,-0.0013797280547741741,0.001155543315566831,-0.002867782977718289,-0.002578267837566435,0.0060717655013369145,0.004788165067196034,13.0,7.0,2017.0
123,0.008178224627714378,0.00794938224542854,0.002413199596098449,0.0075940669508506795,0.0005480455412499023,0.013811629613233643,-0.002120893828906808,0.01090877064720946,14.0,7.0,2017.0
124,0.004550421470401077,0.0,-0.0034490668436599793,0.0016037733354989131,-0.01398848606329086,-0.00510544313518526,-0.001669664785933063,-0.0008752995101832423,17.0,7.0,2017.0
125,-0.013550186802490805,0.0006958620262296548,-0.0002304938322264026,0.0025145205666985155,0.005495050806072809,-0.001983350595033465,-0.008083647838066147,0.0026236616040080404,18.0,7.0,2017.0
126,0.004755385200526353,0.002865218540334413,0.005170542128558446,0.0077324140943685685,0.00947877821534323,0.0019009046946773622,0.01020808204466961,0.002791183751461765,19.0,7.0,2017.0
127,-0.0032773179224029176,0.0014726924682091245,0.004915561002145956,-0.007504470254678287,0.02081674008338521,0.002720555836478427,-0.0006065891244798492,0.006078484362011957,20.0,7.0,2017.0
128,0.015471601855587654,0.009649556045105347,-0.0010268683358573118,0.005009367548443902,0.014324426183712487,-0.0066086109911469276,-0.01960541439088244,-0.006688408585864215,21.0,7.0,2017.0
129,-0.004372736315585192,-0.004296394704313259,-0.011712151419205025,-0.006379519344080095,0.009674083379475567,-0.012762447838771044,-0.009323987747421988,-0.008489947009841976,24.0,7.0,2017.0
130,0.01785598065398292,0.0027518450668001238,-0.00046206365189963765,0.011137459393239624,0.0003348091021283216,0.00226406036349189,0.004672794972961174,0.0016688010025999412,25.0,7.0,2017.0
131,0.004930516735142968,0.006334294822040356,-0.002197896771221401,-0.0004521126010423822,-0.01333231236288543,0.01016681620739139,0.0007768344891652697,0.015239543444781865,26.0,7.0,2017.0
132,0.005221804448570011,0.0012794487246059558,-0.022841485762969623,0.0004521126010424924,0.004738276867902824,0.05343417651428031,0.005419885890879987,0.059795369993814934,27.0,7.0,2017.0
133,-0.00569801738055919,-0.006240660556783606,-0.001185504032013779,-0.00703178495979732,0.02098658560915338,0.022230069632020413,-0.0171342662987176,-0.013605433941070421,28.0,7.0,2017.0
134,0.00569801738055918,0.0,-0.00011860000134871135,0.002046736035160018,-0.005595075114509068,0.003683042008188835,-0.008837037401461443,-0.0043003308717542614,31.0,7.0,2017.0
135,-0.007286482162340699,-0.0059347069531591546,0.007093055880406158,-0.009128496414853972,-0.002038492484527772,-0.0028379067039011447,0.0006337323831711626,-0.006986035792038969,1.0,8.0,2017.0
136,0.011539052921628925,-0.0026778823348096534,0.0007064545534279165,0.010944152569588575,0.005399266768355762,0.0026847302299285933,0.005056159702754232,-0.008886004932918393,2.0,8.0,2017.0
137,-0.0061481218390476945,0.005950573443827313,0.0022341701060641602,-0.01576978075501128,-0.011707658561258532,-0.00499155556493983,0.019199856894362884,0.008635476308476737,3.0,8.0,2017.0
138,0.0009483219076141562,0.0006016786932364213,0.0025806123194141214,0.0016111400777665268,-0.007530032565266476,0.017323948847309992,0.03598655277272419,0.002001604465603922,4.0,8.0,2017.0
139,0.05531355918650449,0.005057360093952448,0.002340317189192799,0.011661272168417102,0.016583208558112735,0.005959549625897728,0.007577470358421039,-0.0041743341550146374,7.0,8.0,2017.0
140,-0.028504141083024858,-0.0021399835617572868,-0.005743502765995685,-0.00798824945411758,0.0021158847804518635,-0.003088342553612496,-0.0053428222628556345,-0.005957772505020009,8.0,8.0,2017.0
141,-0.005552138820210988,-0.000685572733639449,0.004222978399564363,-0.003903004717765,0.016991894477439155,0.0014700001385925434,-0.008518338479712938,-0.009980570632672398,9.0,8.0,2017.0
142,0.0032427284813187555,-0.0021461153850478422,-0.010236075195757272,-0.004611607529208251,0.0015877993402699925,-0.01254877774165364,-0.017257484793572586,-0.013521746900752894,10.0,8.0,2017.0
143,0.010427793157780665,0.0011167341127695067,-0.005098094997971412,0.007368214024832383,-0.015517543282259407,0.0033257123372307327,-0.00874173487731327,-0.0020700665053808563,11.0,8.0,2017.0
144,0.004566208841278048,0.011350610896402666,0.00781439148398667,0.002520563137907384,0.03205920877370426,0.0076150965039154745,0.022842487138345524,0.005081193266753343,14.0,8.0,2017.0
145,0.0016690022706633085,0.009543480801910038,-0.006745178658998883,0.0036545392932596055,-0.007752681025293252,0.006568322595640867,0.01033488871002507,0.005311855430313401,15.0,8.0,2017.0
146,-0.004710778174561246,0.0010922105353339683,0.0032007567138512853,0.007495565780600718,0.0010479112515289072,0.020047569156207288,0.0,0.006133413798375632,16.0,8.0,2017.0
147,-0.011489996473879075,-0.0059790804448713085,-0.0074843384388262445,-0.01780843278169325,-0.00768309872653789,-0.00861782443857135,-0.008079068588788235,-0.007501568093942108,17.0,8.0,2017.0
148,0.003691024363068249,-0.006695351236931676,-0.001193248617927777,-0.010886385494208426,-0.006189276035668144,-0.006190725442735827,-0.005724570127604988,-0.004889114072863781,18.0,8.0,2017.0
149,-0.00046045752709776745,0.0055965082546434305,0.008677587056754034,0.003951058959819147,0.00016326740584645248,0.005889565579833184,0.00467245447965778,0.003947500027903946,21.0,8.0,2017.0
