,BroadcommP,IntelP,MicroCP,MicronP,QualcomP,SamsungP,SKP,SMICP,day,month,year
33,-0.000997599237235848,0.009627253367816934,0.0016489421637344657,-0.01027411362794204,0.00139928168094808,-0.024807815981424685,-0.055285293451779356,-0.017358198609757975,24.0,2.0,2017.0
34,0.013737979738085278,-0.0005475727132428549,0.004110632113566881,0.02212852280200748,0.0007051167730051997,-0.004195056338988712,-0.032088300984789125,-0.005853675251460541,27.0,2.0,2017.0
35,-0.01107983350291168,-0.008527178188065586,-0.008376064985575223,-0.013559512159468573,-0.004416360769586246,0.00993505614883033,0.015102731638151562,-0.01181116092834472,28.0,2.0,2017.0
36,0.02970670604377675,-0.008043359653458742,0.006734456354245243,0.05235931905514479,-0.0019496124094222124,0.032756086281595743,0.021187372137371676,-0.013958352250706801,2.0,3.0,2017.0
37,0.004729158962553016,-0.00027825256358288126,0.0039639718112996795,0.034616453064243394,0.0012410625622418224,-0.002520870835504277,-0.012658568797349834,0.009990093075086186,3.0,3.0,2017.0
38,-0.001741952587432008,-0.00923467286866795,0.008422776313525898,0.005460249584508437,0.00017716898501845708,0.011543273606508298,0.04666479111255848,-0.0019900504080101475,6.0,3.0,2017.0
39,0.005992551728358897,0.006444968611991459,-0.0010828270114225773,-0.0027264176200963866,0.004947741631748339,0.002989693222777831,-0.01120737679000119,0.037149922061637905,7.0,3.0,2017.0
40,0.0017318078142320387,-0.0050402696402323515,-0.0042069945712979746,-0.01019211242376928,0.018166521047624486,0.0,-0.016529323534746936,-0.017425416713859058,8.0,3.0,2017.0
41,0.010777996788782801,0.005598763075080604,-0.000680186256157233,-0.009103586319556548,0.0034561707723927827,0.0,0.0,-0.015748356968139168,9.0,3.0,2017.0
42,0.01936026040414956,0.0025094633854112368,0.006375593785898705,0.0011921330392842921,0.01149120894919549,-0.0004974930205544079,0.024692516407347733,-0.001986097971629403,10.0,3.0,2017.0
43,0.00044150338374878144,-0.02110665370719289,0.007409973913753306,0.02044100580947811,-0.003074291572788531,0.010398514621594595,0.035931997099714494,0.0313137130661494,13.0,3.0,2017.0
44,-0.009316906781181787,0.0005686564529281043,-0.006869204453911311,-0.004680238680985502,-0.0041136855651640065,0.01854623659392194,-0.013820523036132626,-0.0038610086574595425,14.0,3.0,2017.0
45,0.00701800206846864,-0.002276633886492025,0.007137673197179043,0.02089056356419732,0.00513959324836745,0.000966809634148869,-0.030274666936182564,0.015355388083194737,15.0,3.0,2017.0
46,-0.011402568252929263,0.0011392256309018809,-0.005382328145094906,-0.0030675022695204586,-0.002909205581360352,0.010571722260316396,0.007146516246250262,0.015123161574220828,16.0,3.0,2017.0
47,-0.005320778705173306,0.003692335676775115,0.0021565779691426344,-0.009259371583417162,-0.013805279361084716,0.013295583491737081,-0.0500625681489593,0.003745322730161892,17.0,3.0,2017.0
48,0.00027095957047513705,0.004526450947218505,0.0009418584581836542,0.015766666129847753,0.004507813145771211,-0.011862556481898151,0.01801833502605474,-0.01696553415829667,20.0,3.0,2017.0
49,-0.023876904312507753,-0.011068715705055833,-0.02740659016017435,-0.02667861660121765,-0.01762550891516554,0.015628913940390714,-0.001050780069406854,-0.007633624855071095,21.0,3.0,2017.0
50,0.006460038153160382,0.009373635990151017,0.015908522411937798,0.020939051273594862,0.004216393161494728,-0.002352350566446267,0.022869950948265223,-0.04305948946044688,22.0,3.0,2017.0
51,-0.0025791808682752468,-0.0028313712323137013,-0.010256912750910037,0.015610507560863211,-0.004040511791572512,-0.01566612007540509,-0.0041194974898986535,0.013902905168991434,23.0,3.0,2017.0
52,0.009683022788384364,-0.0031235838741131487,0.005483645842758629,0.07143284214259094,0.001934465493417845,-0.0072027948161414055,0.021440365474892777,-0.003952574315823469,24.0,3.0,2017.0
53,0.0003651893534696384,0.006519977289755409,-0.004521750504589501,0.011540686335637913,-0.0045783769557929885,-0.007255161618432699,0.023953230854204997,-0.011952333523841058,27.0,3.0,2017.0
54,0.008636451868472946,0.005916562564197262,0.009295017412740903,-0.0024368929371671143,0.012627576321384221,0.006773256488615234,0.0019704156143431077,0.029617169703646362,28.0,3.0,2017.0
55,0.0016277530791330426,-0.0008428115790105238,0.0024457495341804556,-0.006644641580937128,-0.0003489308446622254,0.007206037713928497,0.009794503053336467,-0.033633239358536376,29.0,3.0,2017.0
56,-0.005755068934166235,0.005047465004065086,0.0027108117709619744,0.016356749248300762,-0.002792974141489694,0.008132364783455756,-0.00782779706636816,-0.03272275599086753,30.0,3.0,2017.0
57,-0.004920041938680515,0.008911354974571871,-0.0013546487945518004,-0.002419172165265908,0.002444452162237102,-0.018755141294974235,-0.007889722020232878,0.0,31.0,3.0,2017.0
58,-0.0007309778273155577,0.002491901298040027,-0.007755549857178381,-0.009037271472396967,-0.014757817520020484,0.005808384347673364,0.02541685740358028,0.009312017625618615,3.0,4.0,2017.0
59,-0.007661930545801497,0.0016580774707032823,-0.002598716236449484,-0.013356986931297232,-0.0005311305777115699,0.0167509498691363,-0.0293851428898794,-0.001030396793896522,5.0,4.0,2017.0
60,0.001702658560213389,-0.005259529178814065,0.006824150318470447,0.012658441864284704,0.0010618963956051295,-0.0071449095327035745,-0.018054646388605,-0.026111144003685773,6.0,4.0,2017.0
61,0.0034421693576743143,0.0,0.007318388909798703,-0.0035002046809059213,-0.0037217474789911654,-0.005752695877244662,0.008064613145348128,0.017829523171963745,7.0,4.0,2017.0
62,-0.0010542327293628887,-0.006404300956574997,-0.008815513754683013,-0.03134171801242523,0.0035450777045983248,0.008140260016125521,-0.01619470745510536,-0.0020811662038245117,10.0,4.0,2017.0
63,-0.002158245280724791,-0.0016773542364360652,-0.01026934465613744,-0.016782407801427267,-0.02091811306270633,-0.008140260016125436,-0.0030658754068582893,-0.01680711831638129,11.0,4.0,2017.0
64,-0.03913793540501596,-0.0030821222094177454,-0.007043740730287989,-0.018192483337742694,-0.03605303991927972,0.007185875271218835,0.0030658754068582862,-0.00851068966790862,12.0,4.0,2017.0
65,0.010082919804393258,-0.01072248409884683,0.0012467136920902356,0.0018715093389172178,-0.011301672282639346,0.012334176636592692,0.015190201738958988,-0.015070252920998053,13.0,4.0,2017.0
66,0.008388055139364027,0.014643603089634694,0.025826423428405725,0.0148481198203697,-0.002275969671012995,-0.02192693673352653,0.009004517159058525,-0.014200129379115078,18.0,4.0,2017.0
67,0.0024838715967443327,0.003906314275325357,0.00979940117310758,0.0044117753963401046,-0.001139763464086574,-0.0145629260325807,-0.006996513529944192,0.008762378078986048,19.0,4.0,2017.0
68,0.021212488108730564,0.007490857186950305,0.010233229469129135,0.02535449912051474,0.0009500560517010489,-0.01527497613350726,0.030619731995855815,-0.010965022141328216,20.0,4.0,2017.0
69,-0.002523662153734141,0.0038624153343918203,-0.015994174003678304,-0.02315592574617195,-0.0030432326924956154,0.011845893678819585,0.011605540819977861,0.025042136032165135,21.0,4.0,2017.0
70,0.016313562185843837,0.011769273052788954,0.020216562704912726,-0.027836260631412053,0.005887709094320356,0.01170764724025565,0.007662762180788465,-0.014077113890836827,24.0,4.0,2017.0
71,0.008820232391791813,0.0032599289600854743,0.010217618454505143,0.015683642755684908,0.0035910796537855735,0.03479007034313535,0.0,0.0010899183640256005,25.0,4.0,2017.0
72,-0.006833341114362271,0.0016260499862591218,-0.0075879491788061314,-0.007437537030677345,0.0007544552894051446,0.002339428315477293,0.02450645402494207,0.010834342165710146,26.0,4.0,2017.0
73,0.006340494985828326,0.013448424128511874,0.0078483059401673,0.030873329172635914,0.0031999019944755065,0.02400843731378613,-0.0018638280144989007,0.008583743691391435,27.0,4.0,2017.0
74,-0.010272815583187492,-0.034795576393339495,-0.01536145694206533,0.001446752901588553,0.009911381436493085,0.017635421809017098,0.007434870912098949,0.0520408781250434,28.0,4.0,2017.0
75,0.02079574180678376,0.02242989412646522,0.0014543146876293904,0.003607352970756735,-0.008408834178775743,0.006255819729874619,0.025595562536853352,-0.022565059992089676,2.0,5.0,2017.0
76,-0.00913448700971271,0.004160343807528206,-0.009024427338665179,0.000720063669560424,0.029946997730608233,0.013713978308885348,0.008984807875338698,-0.022025011977088154,4.0,5.0,2017.0
77,0.0074922501152760185,-0.008447729452292876,0.00598078541587621,0.009668658429612167,-0.005295482288577724,0.03242095757110749,0.01773092894492064,0.006342515976470501,8.0,5.0,2017.0
78,0.027389351797716382,-0.014610997639651641,0.03962374901485478,0.04392494273976264,0.01291508463223886,-0.03066518291103329,-0.02311210557247243,-0.012725516371505746,10.0,5.0,2017.0
79,-0.0010380725650113798,-0.008926426228400602,0.006727597289959823,-0.009940117841573469,-0.011817498094346873,-0.0021954233821245214,0.014285976057404701,-0.028140384978463825,11.0,5.0,2017.0
80,0.02085507592265011,-0.004493048403442681,-0.000505990740658414,-0.003450650054420507,0.01163667903980742,0.007008238910094011,-0.019696342449602153,-0.08352479677787518,12.0,5.0,2017.0
81,0.012926851040864523,0.0028107315215705857,0.014202342575997269,-0.0034625633939655916,0.0014451941689258864,0.006092677574287942,0.0054103663921975355,0.003573559490864922,15.0,5.0,2017.0
82,0.006879033555283783,0.005318106339288349,0.01854654972480511,0.006568728821058006,0.009878636364687254,0.006055198353797026,-0.005410366392197592,0.01299486685636768,16.0,5.0,2017.0
83,-0.04027154071228163,-0.022015769675751275,-0.04113849732277775,-0.07214849626248276,-0.010601173205933482,-0.0008627867843463887,-0.010909041459858533,-0.011806512586988952,17.0,5.0,2017.0
84,0.027644372171258917,0.005123846674730061,0.012683957236501653,0.017621542462556015,0.013634981669474173,-0.008669254614825808,0.01811640324048314,-0.0011883542693786767,18.0,5.0,2017.0
85,-0.015092790613592281,0.0050975017925490584,0.015105019788650129,0.012296826287144938,0.027244961000897756,-0.02691544848695362,-0.027299302877291834,-0.007159935122092595,19.0,5.0,2017.0
86,0.018117757523902683,0.01039765593726187,0.011532228632190904,0.008589787241920574,0.027534848969609196,0.008461462864739895,0.03267084413999111,0.015448910941047776,22.0,5.0,2017.0
87,-0.007748768607286562,0.002512983787271619,0.0029542867074075618,0.008163400687921728,-0.0010126100492995713,-0.00399939695113453,-0.016202043312538463,-0.010669929324696851,23.0,5.0,2017.0
88,0.01285365113466777,0.007224090144664453,0.00380364600239459,0.024442564941674606,-0.00984238551434774,-0.0008906408191244288,0.012624123081494604,-0.003582093382504663,24.0,5.0,2017.0
89,0.00524492148935961,0.0038684367873643615,0.0013460864996969603,0.015063573936313428,-0.003245368547203093,0.01766826802654579,0.0,0.010708014272472307,25.0,5.0,2017.0
90,0.0014521055111879773,0.0,-0.0008562732652822226,0.011150724408893123,-0.0062392292586153164,0.008718482308974896,0.02303028783978096,-0.005934735519814466,26.0,5.0,2017.0
91,-0.007198091840506057,-0.004145106743960768,0.01939447842927993,0.033374981983197535,-0.004355459345114305,-0.030405690854783837,-0.0017528235359680609,-0.022878782384930997,31.0,5.0,2017.0
92,-0.02063055917762477,0.00027666995659651007,0.0015593877235678703,-0.0003250667362708069,0.023298727752151107,-0.00044751399378603206,-0.010582104666490446,-0.007334996211565584,1.0,6.0,2017.0
93,0.08157928326970527,0.005522206469195883,0.01084782065934115,0.014523358192208718,-0.0006825038228475594,0.02824542607582185,0.012334928202458477,-0.011104370734234353,2.0,6.0,2017.0
94,-0.009156496871630651,0.0005505659073800935,0.0020140801848217505,0.0,0.004768442981977231,-0.0004349481703001551,-0.01766827180838592,-0.020050797045561078,5.0,6.0,2017.0
95,0.008174005389575714,-0.0022043355892114114,0.020959694302809074,0.040501658301526744,-0.022855146254806193,-0.014029333591969704,0.007104797686026586,0.022529113060028104,7.0,6.0,2017.0
96,0.0026312828190991322,0.0060492717122363005,0.006468068827165064,-0.0015396885777673184,0.010203397739792402,-0.0030953993151500866,0.0035335958052318973,-0.0037197811025319006,8.0,6.0,2017.0
97,-0.046607747155292,-0.021333524679669837,-0.03969051655923673,-0.05870045662797951,-0.018581979931137957,0.020601575952495024,0.02782791856467743,-0.02134418756068433,9.0,6.0,2017.0
98,-0.002757146163599355,0.0005600636746465695,-0.004803079234135707,0.019418132632656425,0.007683062209547367,-0.015741484676414622,-0.013817236520517273,-0.016635060504532097,12.0,6.0,2017.0
99,0.0011120446448813547,0.004189320583542698,0.005401842073095735,0.010838419955525277,0.0008692488901483993,0.00044041348726615566,0.02235694620280937,-0.001291155763619816,13.0,6.0,2017.0
100,-0.009928031579092129,-0.009802714599705019,-0.014834559187598772,-0.01533571104132684,-0.009253685086807548,-0.0008816178297467659,0.00846740028953292,0.10186604500805271,14.0,6.0,2017.0
101,-0.006408315621722187,-0.00621113448799328,-0.008909756922771244,-0.0162289749626146,-0.0014042458345321011,0.007030090607593047,0.021685625262853045,0.012753796062570415,15.0,6.0,2017.0
102,-0.007337929647852845,-0.002835885204208049,-0.00417706481554319,-0.023172113394780237,-0.0019341322747430014,-0.002191574190679915,-0.0016515042117073524,0.031748698314580485,16.0,6.0,2017.0
103,0.020528444461254146,0.008484346817360792,0.016846042350312,0.04389837944319647,0.013807864338535038,0.02127301602280663,0.037311647529732324,-0.02143342060274761,19.0,6.0,2017.0
104,-0.004821934068936214,-0.01847472302987283,-0.027738349320051217,-0.011929948426509561,-0.01433591209009079,0.03337156768078861,0.01892806865942292,0.004550633563996509,20.0,6.0,2017.0
105,0.021150417013082238,-0.008064376135641331,0.005955963576229551,0.03756013127495754,-0.008132879828453872,-0.013805010671346344,0.01242247125652954,-0.027619707338399718,21.0,6.0,2017.0
106,-0.004415385211667542,-0.0063825132775963715,-0.009447013303533393,-0.0037558128363380074,0.002482097177821415,0.01005892823889282,0.0030816868954051647,0.0,22.0,6.0,2017.0
107,0.004986604123450844,-0.004959907490562132,0.018805403703574832,-0.0050299319160163935,0.007761587800528307,-0.007114650957465699,0.0,-0.02122721213057363,23.0,6.0,2017.0
108,-0.010286756450564002,-0.0035160015961696466,-0.015936606484590374,0.023977574476996732,-0.0061690283443839415,0.01376451573439614,0.03774035429485313,0.0011911853701530102,26.0,6.0,2017.0
109,-0.031043362803309892,-0.012404044358647769,-0.019999737751414486,-0.026186148527228982,-0.020181111401007337,0.000414151966813995,0.024873213510128712,0.008298802814695064,27.0,6.0,2017.0
110,0.024015733654600732,0.01621258303735856,0.014129139774827364,0.018154023251539392,0.013083964237565271,-0.012500067021932675,-0.02932749925808551,-0.010682594169971285,28.0,6.0,2017.0
111,-0.029512513324332905,-0.01948667830389738,-0.03117105266555538,-0.02417342475484125,-0.019418125509903298,0.00795791310043289,0.019160529202616267,0.003573559490864922,29.0,6.0,2017.0
112,-0.004239061351795339,0.005945256412438381,-0.0025879214320465803,-0.05251484198575597,0.002538355205293142,-0.008378505053854172,-0.016188926813809023,0.07334328372697821,30.0,6.0,2017.0
113,-0.014217755280553359,-0.008333393263404525,-0.01791041528501519,-0.024408045279821922,-0.004901336300321243,-0.006754117275801203,-0.016455009349325003,-0.03485456804439071,3.0,7.0,2017.0
114,0.008019732966752336,0.025959850723436376,0.027709331916124937,0.04594277963053387,0.009057813792879949,0.007595124359420261,0.025317941296239807,0.006841531816716784,5.0,7.0,2017.0
115,0.014700743160924384,-0.02089214261399697,-0.01057667913108531,-0.013529381855469251,-0.011973878717768253,0.010037393423518573,0.0014692393520571202,0.01578386770126195,6.0,7.0,2017.0
116,0.019298675512983157,0.0074065003812602715,0.015951005299539595,0.0033168108261738246,0.010168926215425467,-0.004169783288513975,-0.02227250227483826,-0.04226785657573431,7.0,7.0,2017.0
117,0.008932541059592798,-0.006811976373194581,0.0050916292233675504,0.009884733680766193,0.005225754295280993,0.016577200379944975,0.01045569616418725,-0.008201569113417633,10.0,7.0,2017.0
118,-0.0036465606144516745,0.00799160305438229,0.0044340079861308595,0.02812532817153355,-0.005587077421177888,0.006962940494408897,0.024946337423517043,0.015178341599065885,11.0,7.0,2017.0
119,0.0226971555489345,0.00968175228697273,0.013185267903642271,0.0025471015397391826,0.01560149221530685,0.017799792678881352,-0.0014504886894564429,0.04641466930874826,12.0,7.0,2017.0
120,0.003605182845542906,-0.00029184431818759214,-0.008393478045032468,-0.010227145386144696,0.0005335898077384471,0.013540590431631909,0.024373977109752306,0.006615239118719183,13.0,7.0,2017.0
121,0.011977482697220196,0.012768727696648994,0.016840938343078534,0.020979807015337658,0.010261973988101107,-0.0015834642399492982,0.007057209241981836,-0.011049836186584935,14.0,7.0,2017.0
122,-0.005086802687621443,-0.00607360669601491,0.002347490711254394,-0.002204401017469929,-0.006179920908928095,0.0031646914760638852,0.001405461366039623,-0.0022246950221110513,17.0,7.0,2017.0
123,0.007441342934789771,0.001738683731905359,0.006642097445785862,0.005658649086619032,-0.00301543862726059,0.003941588776829363,-0.005633617430660407,0.020937403954265094,18.0,7.0,2017.0
124,0.013933100644373019,0.0008683905119011788,0.009031077315812933,-0.0025109361282748426,0.008666973928390359,-0.001968985307725846,0.002820598109566502,0.015151805020602246,19.0,7.0,2017.0
125,-0.003820322333971203,0.0054827999279170175,0.008829825319597973,0.005640789626410619,-0.050755462764608766,0.009025122687775325,0.004216626125841976,-0.008630042774214928,20.0,7.0,2017.0
126,-0.0012632283847617235,-0.0005755681627619442,-0.026356003657839834,0.00031247238171090545,-0.0024115527871177416,-0.002346400617384241,-0.0014036068047481645,-0.011989244428520847,21.0,7.0,2017.0
127,-0.0003161420219954941,-0.006644734586309059,-0.004088295682831264,-0.01067849127825304,-0.011582610032242884,-0.004316439852540407,0.024966612977305926,0.0,24.0,7.0,2017.0
128,0.00500646019112062,0.004915252586458259,0.004829994444630168,-0.05751135925046305,0.0009389586011683032,-0.017053920849631695,-0.036266183695035294,-0.00881062968215492,25.0,7.0,2017.0
129,0.010600386258722838,0.0023050501626127574,0.021390691869391916,-0.003014575008680319,-0.002443281253833466,-0.003204994691360319,-0.05249009925029446,-0.028044462706999458,26.0,7.0,2017.0
130,-0.023861271602388073,0.0063111722962357975,-0.02151427901426447,0.01432161014874723,-0.012307290851960306,-0.0008030367603588008,0.023669651181084515,-0.011441772419784942,27.0,7.0,2017.0
131,-0.002313695139361893,0.009675425783576407,-0.0028461135506641327,-0.03226081968825899,0.007402483228514858,-0.04182639692274662,-0.0571583487086584,-0.031563111023065284,28.0,7.0,2017.0
132,-0.014929156140763688,0.004520978993218026,-0.008211832364512485,-0.040423593712021956,0.005845179119838303,0.00917025666193247,0.021440279526618256,0.02115237500522676,31.0,7.0,2017.0
133,0.006989416811707024,0.024507056020974662,0.0036163707904442433,0.007793161135736644,0.004127573542929197,0.00826490217367584,-0.007604617878473324,-0.010520260674179278,1.0,8.0,2017.0
134,0.019811262073398866,0.007945941291803519,-0.006369071474775215,0.010180833725296526,-0.004503485255829011,0.008196694354907294,0.03745777615421206,0.009356793410881314,2.0,8.0,2017.0
135,-0.012191350603248906,0.0033769351335233466,0.010716715122616694,-0.02834050589127858,-0.004146483358294742,-0.025213292381642795,-0.037457776154212113,-0.004667453047495058,3.0,8.0,2017.0
136,-0.00448458505170226,-0.005220413327066534,0.03423618309463533,0.00322863271526377,-0.006251679340479721,-0.0016757671755250278,-0.023166984880340857,-0.008220833144857134,4.0,8.0,2017.0
137,0.01303788037358897,0.00357485623902534,0.017689059218133456,0.023713806209380326,0.001519001478866069,-0.002518691452190847,0.0015612578764662407,0.010557282805876783,7.0,8.0,2017.0
138,-0.004287220646721128,-0.0005491109933906072,-0.004245191969389026,0.008706231111207005,-0.0078103427616533555,0.0029382500135111513,0.03374556186184679,0.03553382439439035,8.0,8.0,2017.0
139,-0.008750659726867874,0.004931239467209182,-0.01212736903625238,-0.009056088663851323,0.009137817755645643,-0.03064101560656382,-0.03218673754457482,-0.10937255714778711,9.0,8.0,2017.0
140,-0.03454261777012139,-0.012374323160565661,-0.028635721026432557,-0.03888488836246992,-0.00818198997934688,-0.008244923527162393,0.0031104429508815165,-0.06890314112662389,10.0,8.0,2017.0
141,0.014271758033851086,-0.007499245001356127,0.011869361427550702,0.01873932552454837,0.007234042491143084,-0.028282721722168946,-0.0477037777841464,-0.03144483270765813,11.0,8.0,2017.0
142,0.027229694671660646,0.013017953538869824,0.021777813916960452,0.04297600803075599,0.015620911925136028,0.008480241456950116,0.05851466797747107,0.017894489876550436,14.0,8.0,2017.0
143,0.009953802343880937,-0.014692229513549895,0.0016648936096080617,0.04839922689061878,-0.00449183717139183,0.026317373070712698,0.015244234212332763,0.0013633267278641253,16.0,8.0,2017.0
144,-0.025862312873014996,-0.018033676594709096,-0.02596716262552307,-0.03548703161082204,-0.019701084226629362,0.018018510716837896,0.0045282442986439376,-0.004095568864737082,17.0,8.0,2017.0
145,0.009752014128717491,-0.004559591165133767,-0.0008577632036891168,0.025334630049224406,-0.0067188955427618675,-0.002980692844874802,0.008995685293631761,-0.01516224773967741,18.0,8.0,2017.0
146,0.0010019826625124824,-0.0025740368148407687,-0.0006130748286630116,-0.027362344348190522,0.001155105583004563,-0.0012798904007774413,0.002980647556278106,-0.002781642961876914,21.0,8.0,2017.0
147,0.022068553254733052,-0.007761909379480573,0.014369101699773745,0.02966389826586804,0.007092711080353095,0.0034099175647294864,0.014771227754479175,-0.005586606708639823,22.0,8.0,2017.0
148,0.006756429774718101,0.00028842481657757917,0.002294797600047798,0.0,-0.0022947251305918113,0.010161011118751725,-0.0029366934187571503,0.0,23.0,8.0,2017.0
149,-0.0073052080087105415,0.001441723002009163,-0.0025363311732592487,-0.007581987622379125,0.004965696561547662,0.0008419749770542915,0.0014692393520571202,-0.0014015419252884445,24.0,8.0,2017.0
150,-0.03779614989054994,-0.0011535115671692077,-0.0007260421987521205,0.0023136919725624556,-0.008802402270691423,-0.01057775398692315,0.004395671554244135,0.0014015419252884772,25.0,8.0,2017.0
151,-0.009573747412497335,-0.0005766362514174431,0.01358299990358739,0.02574677766969864,0.006778344846681687,-0.0197599303515948,-0.007336683947178382,-0.015526070528919427,28.0,8.0,2017.0
